run_id,iteration,individual_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,class_weight_power,focal_gamma,learning_rate,dropout,hidden_size,num_layers,weight_decay,label_smoothing,batch_size,scheduler_patience,input_seq_length,kernel_size,num_conv_layers,class_weight_power_lower,focal_gamma_lower,learning_rate_lower,dropout_lower,hidden_size_lower,num_layers_lower,weight_decay_lower,label_smoothing_lower,batch_size_lower,scheduler_patience_lower,input_seq_length_lower,kernel_size_lower,num_conv_layers_lower,class_weight_power_upper,focal_gamma_upper,learning_rate_upper,dropout_upper,hidden_size_upper,num_layers_upper,weight_decay_upper,label_smoothing_upper,batch_size_upper,scheduler_patience_upper,input_seq_length_upper,kernel_size_upper,num_conv_layers_upper,pop_size,iterations,n_workers,min_features,epochs_per_eval,np_neighbors,pf_max,elitist_selection,elitist_constant,fitness
7fcb89b9,0,11,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.28715169088190345,3.8156192188008475,0.0018934764763435638,0.029179136057688695,206.7062101482368,1.8397800686263222,0.006368530864150755,0.10727182275713398,109.93867009127996,6.700208980281248,12.37696344154657,8.363995807612564,2.5727851064478564,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.0016754474806522312
7fcb89b9,0,12,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0.2828281478127278,3.8936180136840486,0.0007090821054540976,0.02423203918921054,111.34745143193283,1.0761431593668895,0.013774863736926142,0.052696726746294636,114.52383918411418,7.575768425616868,20.820601538819716,5.84505852681937,2.784938963100902,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.08160292684262559
7fcb89b9,0,13,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.2723756231773754,3.5562262202744126,0.002340231990825436,0.0653180959377173,117.45391035114245,1.2473535841014067,0.01687398281013019,0.11949309368418924,117.63029999481756,5.129745829720726,20.730828039509678,8.021037908176048,2.785938043422927,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.01364833574425415
7fcb89b9,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0.2637025389427208,2.254011777442115,0.001532003868696316,0.03191498665644959,217.52299316316282,2.100029121063795,0.004457597584804676,0.09116143548957359,114.96089721113499,5.291161402588293,19.0972853743382,6.673047637323187,2.7040013639678926,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.04143314187333348
7fcb89b9,0,15,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0.20975899724773808,1.0,0.0025626424569470643,0.01,101.0323052643368,1.7343506256453016,0.013171725311354479,0.05,85.22919372250955,5.7926724038041275,20.404032839629135,7.569869543532723,2.5473109291582485,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.007935357115488307
7fcb89b9,0,16,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.27306632012233006,3.0423223062364353,0.0014055414173984836,0.0929180908021702,252.3952140223525,2.668943696450344,0.00869471034275491,0.0693093961118244,117.21449107044188,6.693115400573593,15.79896876616915,7.859482842125577,2.03702563249284,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.0
7fcb89b9,0,17,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0.3236049662513995,3.589576466079733,0.0026889003859501596,0.0805569763879311,148.30418534869506,1.845583520897543,0.01671096215262553,0.064620598029485,83.12247329303018,9.32325733637592,17.866098163805816,7.355969822928486,2.3110308734721383,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.1010090243430992
7fcb89b9,0,18,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0.22362000701737977,4.0,0.0013197377915367557,0.01,256.0,1.7519016108941166,0.004269965554763246,0.12,64.0,5.0,19.896023518340673,9.0,1.5379831060757179,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.012801878362350675
7fcb89b9,0,19,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0.34979239017032926,3.0354995205937505,0.001510577688371489,0.01,96.0,1.2359664456307957,0.009231670801458437,0.052435716252786424,64.0,5.303221187036499,18.22905303632106,6.412469524047811,1.0,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.00528849519893361
7fcb89b9,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.30910913515021765,3.4761461662705324,0.0025026262021176178,0.09176431579584496,228.9263469425034,2.0446974904553654,0.019472295251360894,0.107086460655653,72.51336278949739,8.211819387252417,18.488240219588633,7.262946095573061,1.2434971944430109,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.17067615437043615
7fcb89b9,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0.32494918851396487,2.828583971950273,0.0013094024824215364,0.0762928953145309,135.34836605024475,2.683681562525147,0.002487756340775827,0.07500019762478274,66.82042648083443,9.976966577471316,16.454352922853648,4.155757875268426,2.558195750075115,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.11722001616373967
7fcb89b9,1,2,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0.3236049662513995,3.589576466079733,0.0026889003859501596,0.0805569763879311,148.30418534869506,1.845583520897543,0.01671096215262553,0.064620598029485,83.12247329303018,9.32325733637592,17.866098163805816,7.355969822928486,2.3110308734721383,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.1010090243430992
7fcb89b9,1,3,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.34662539409462556,1.3142306249652287,0.0010286031102806946,0.09997114093188113,171.68885071397727,1.2196751833340191,0.013740239205434173,0.08008093427301526,74.10802101367479,6.075898451332538,16.84502150531722,3.159098545012368,2.5489752982815643,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.09158538836034573
7fcb89b9,1,4,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.32901685318501095,3.696463621685578,0.003,0.1,113.49484518770757,3.0,0.02,0.12,126.81877613180696,10.0,21.0,7.942811529405473,2.366007068323291,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.08376211841527498
7fcb89b9,1,5,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0.2828281478127278,3.8936180136840486,0.0007090821054540976,0.02423203918921054,111.34745143193283,1.0761431593668895,0.013774863736926142,0.052696726746294636,114.52383918411418,7.575768425616868,20.820601538819716,5.84505852681937,2.784938963100902,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.08160292684262559
7fcb89b9,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0.2637025389427208,2.254011777442115,0.001532003868696316,0.03191498665644959,217.52299316316282,2.100029121063795,0.004457597584804676,0.09116143548957359,114.96089721113499,5.291161402588293,19.0972853743382,6.673047637323187,2.7040013639678926,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.04143314187333348
7fcb89b9,1,7,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.35,3.4491063425302615,0.0020334904030921857,0.049470146586942265,96.0,1.5955176671831313,0.011596613133865388,0.05,64.0,6.479889360245949,16.88551030671539,5.011415975183408,2.8781465463295692,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.060572380417925106
7fcb89b9,1,8,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0.2250356722799124,3.0470234830369343,0.00217442013383224,0.07113250286323014,103.24059392982575,1.2900661203817292,0.011356923527905415,0.05,84.31998105624739,6.230677023681771,19.15537274941984,7.694156814860886,1.69259744158333,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.029682365599294533
7fcb89b9,1,9,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0.32569298106399047,3.8237467188488488,0.0007588174750705391,0.08538775682458738,165.19631135464036,1.2295854159952173,0.016285385262101597,0.08177356083223838,96.87757250727444,7.610151519016722,19.359866084351804,8.5564662114864,1.0233263789143177,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.02759949451693238
7fcb89b9,1,10,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.2723756231773754,3.5562262202744126,0.002340231990825436,0.0653180959377173,117.45391035114245,1.2473535841014067,0.01687398281013019,0.11949309368418924,117.63029999481756,5.129745829720726,20.730828039509678,8.021037908176048,2.785938043422927,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.01364833574425415
7fcb89b9,1,11,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.2098388873119043,4.0,0.0013197377915367557,0.010001178216521633,101.90814013381456,1.7519016108941166,0.013121511045294066,0.050396456234044304,85.1097702467526,5.788248582783564,19.896023518340673,9.0,1.5379831060757179,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.049773557284343864
7fcb89b9,1,12,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0.24503834613571454,1.9875544669414644,0.002282710175726007,0.015459980094685931,116.07738959253957,2.115178508405316,0.014178584790994347,0.05156668850708426,91.4837502588397,6.31142990076254,20.170020564866192,6.88057196837424,2.1334966202299173,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.011927615059791726
7fcb89b9,1,13,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0.20975899724773808,1.0,0.0025626424569470643,0.01,101.0323052643368,1.7343506256453016,0.013171725311354479,0.05,85.22919372250955,5.7926724038041275,20.404032839629135,7.569869543532723,2.5473109291582485,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.007935357115488307
7fcb89b9,1,14,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.2707389950412626,2.8936455504371232,0.0012465252760192362,0.019037022999371177,107.10818595586733,1.1879797722138905,0.011749572286276776,0.05471342020056679,100.11771383089405,5.788684213027486,17.055500042091197,6.181734116284944,2.164551267731136,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.009474610157160399
7fcb89b9,1,15,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0.34979239017032926,4.0,0.0003,0.033623335097164524,121.47477443280691,1.0,0.009231670801458437,0.05286895974446366,64.0,9.07535420517906,21.0,5.470641023778814,3.0,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.20826191692895307
7fcb89b9,1,16,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0.2222656910392341,1.2845570311702943,0.003,0.01,96.0,1.4770731505779249,0.01566746530746433,0.05,77.17342299616631,5.70022062259046,15.706431340108601,9.0,2.8333569669702916,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.024333028637624272
7fcb89b9,1,17,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0.24227617485706526,2.8383968307299328,0.001136015661978919,0.07358667658243885,162.85845226881352,2.5253824194690226,0.016249750529186074,0.09962112649484936,66.76572665878022,8.537215856803495,13.529418717057684,5.69356587825908,2.991843241725796,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.0020118770860134464
7fcb89b9,1,18,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0.35,1.0,0.000559385202614052,0.1,152.69095718356226,1.0,0.01773959645188487,0.06532911937993441,64.0,5.7371925879977725,19.269067542899947,3.0,2.5727851064478564,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.033554110557214245
7fcb89b9,1,19,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0.27215245656688153,3.7222703811081113,0.0026422338002383477,0.05640044059185083,96.0,1.0,0.01951673449186799,0.12,117.76464931971883,5.0,21.0,8.073236917831384,3.0,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.013766188281476422
7fcb89b9,2,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0.34979239017032926,4.0,0.0003,0.033623335097164524,121.47477443280691,1.0,0.009231670801458437,0.05286895974446366,64.0,9.07535420517906,21.0,5.470641023778814,3.0,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.20826191692895307
7fcb89b9,2,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.30910913515021765,3.4761461662705324,0.0025026262021176178,0.06747875639302409,228.9263469425034,2.0446974904553654,0.019472295251360894,0.107086460655653,72.51336278949739,8.211819387252417,18.488240219588633,7.262946095573061,1.2434971944430109,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.1715127281035061
7fcb89b9,2,2,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0.32494918851396487,2.828583971950273,0.0013094024824215364,0.0762928953145309,135.34836605024475,2.683681562525147,0.002487756340775827,0.07500019762478274,66.82042648083443,9.976966577471316,16.454352922853648,4.155757875268426,2.558195750075115,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.11722001616373967
7fcb89b9,2,3,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0.3236049662513995,3.589576466079733,0.0026889003859501596,0.0805569763879311,148.30418534869506,1.845583520897543,0.013978371367630147,0.064620598029485,83.12247329303018,9.461067985607569,17.866098163805816,7.355969822928486,2.3110308734721383,0.15,1.0,0.0003,0.01,96,1,0.0005,0.05,64,5,12,3,1,0.35,4.0,0.003,0.1,256,3,0.02,0.12,128,10,21,9,3,20,100,25,1,100,2,0.27,False,0.15,-0.13999244542519762
