date,open,high,low,close,volume,signal,signal_pct_change,period_id,tradeable,TRIX_gs_trix,BOP_gs_bop,ROC_gs_roc,MOM_gs_mom,AROON_gs_aroondown,AROON_gs_aroonup,AROONOSC_gs_aroonosc,PPO_gs_ppo,APO_gs_apo,MACDFIX_gs_macd,MACDFIX_gs_macdsignal,MACDFIX_gs_macdhist,MINUS_DM_gs_minus_dm,ULTOSC_gs_ultosc,MACD_gs_macd,MACD_gs_macdsignal,MACD_gs_macdhist,PLUS_DM_gs_plus_dm,ROCP_gs_rocp,MACDEXT_gs_macd,MACDEXT_gs_macdsignal,MACDEXT_gs_macdhist,ROCR_gs_rocr,CMO_gs_cmo,MFI_gs_mfi,DEMA_gs_dema,SMA_gs_sma_fast,SMA_gs_sma_slow,KAMA_gs_kama,TEMA_gs_tema,TRIMA_gs_trima,EMA_gs_ema_fast,EMA_gs_ema_slow,SAR_gs_sar,WMA_gs_wma,HT_TRENDLINE_gs_ht_trendline,T3_gs_t3,MAMA_gs_mama,MAMA_gs_fama,MIDPOINT_gs_midpoint,MIDPRICE_gs_midprice,SAREXT_gs_sarext,OBV_gs_obv,OBV_gs_obv_sma,AD_gs_ad,AD_gs_ad_sma,ADOSC_gs_adosc,MA_gs_ma,ATR_gs_atr,RSI_gs_rsi,TRANGE_gs_trange,BBANDS_gs_upperband,BBANDS_gs_middleband,BBANDS_gs_lowerband,HT_PHASOR_gs_inphase,HT_PHASOR_gs_quadrature,HT_SINE_gs_sine,HT_SINE_gs_leadsine,HT_TRENDMODE_gs_ht_trendmode,STOCH_gs_slowk,STOCH_gs_slowd,CCI_gs_cci,NATR_gs_natr,WILLR_gs_willr,ROCR100_gs_rocr100,PLUS_DI_gs_plus_di,ADXR_gs_adxr,ADX_gs_adx,STOCHF_gs_fastk,STOCHF_gs_fastd,DX_gs_dx,STOCHRSI_gs_fastk,STOCHRSI_gs_fastd,HT_DCPERIOD_gs_ht_dcperiod,HT_DCPHASE_gs_ht_dcphase,MINUS_DI_gs_minus_di
2025-10-19 21:00:00+00:00,0.19732,0.19745,0.19576,0.19645,15505223.0,,,,hold,0.1773445550412367,-0.5147928994082742,-0.677486222761503,-0.00133999999999998,0.0,20.0,20.0,0.1087864665099683,0.00021019047619025288,0.0021778569477294563,0.002173445981624697,4.410966104759391e-06,0.0015135970911184752,57.1115356613759,0.002152534088786656,0.0024603327636799795,-0.00030779867489332327,0.0019309765025133923,-0.006774862227615047,0.0007275833333432458,0.0008620462963061637,-0.00013446296296291797,0.9976132439569368,8.91785964753288,54.875775543477914,0.19702951535696,0.19638545454545478,0.19669500000000037,0.19484885533918625,0.19662787191990563,0.19695222222228767,0.19578695310673985,0.19598018767444544,0.19807985500000003,0.19686599999999757,0.19340415204678357,0.19693920997656011,0.1967418965111029,0.1951423790807049,0.19688,0.197185,0.19003170237473097,-2466742930.0,-2461655821.0,1677968058.0899284,1673425090.3148794,-1395295.2021410465,0.19662787191990563,0.0022533633531577044,25.89215331400341,0.001689999999999997,0.1976840829084987,0.19669500000000037,0.19570591709150204,0.0012784823661711757,-0.0033302089141232292,-0.2715469283473053,-0.8725500597900238,1,24.21052631579015,24.21052631579015,-98.31551668287092,1.03637571561572,-75.78947368420985,105.05347593582887,22.465400783518284,18.955430572103594,25.334780160543488,38.33333333333416,38.33333333333416,28.4123761024752,0.0,0.0,17.737421772291043,195.756338853592,14.926647780180563
2025-10-19 22:00:00+00:00,0.19646,0.1976,0.19626,0.19689,33399999.0,,,,hold,0.1374374893580832,0.32089552238806807,0.1933743829830581,0.0003800000000000192,80.0,0.0,-80.0,0.13014805540442193,0.0002519523809521307,0.002116689003626576,0.0021545269889586566,-3.783798533208045e-05,0.0012108776728947802,53.54149621716593,0.001970693371357829,0.0022971196329059293,-0.00032642626154810034,0.001694781202010725,0.0019337438298306408,0.0005235833333432638,0.0008162592592691506,-0.0002926759259258868,1.0006098490623572,20.061401881236037,47.45973287259773,0.19701677213643826,0.1967127272727275,0.19698800000000039,0.19485915565473644,0.19670675246625605,0.19694222222228785,0.19597079425561653,0.19614560809727355,0.19576,0.19686266666666422,0.19383778947368419,0.19681906410154149,0.19677299824377129,0.19531359409282686,0.19688,0.19668999999999998,0.19046061725599442,-2433342931.0,-2453580283.0,1675974028.2988844,1675566203.0596194,-985374.4941945076,0.19670675246625605,0.0022076951854998195,55.35619768675235,0.0013400000000000079,0.1973729883113504,0.19698800000000039,0.19660301168865038,0.00040506837307147553,-0.00210803127654008,-0.43880694179278407,-0.9456763401475153,1,60.75268817204407,60.75268817204407,10.58530510584638,0.9835630163298218,-39.24731182795594,103.70272832613506,22.24964058447619,18.8932798268386,25.69994265911994,61.41304347826168,61.41304347826168,30.340269023878363,29.506911675845515,29.506911675845515,17.62234529895041,206.02778408318272,14.557077994258478
2025-10-19 23:00:00+00:00,0.19688,0.19688,0.1948,0.19535,32902990.0,,,,hold,0.07724274021929656,-0.7355769230769253,-0.7972780824700432,-0.0015700000000000158,100.0,0.0,-100.0,0.08567913422069595,0.0001661428571426149,0.0019292829562848612,0.0020794456447340583,-0.00015016268844919708,0.0024287021383158133,45.44929044749741,0.0015173156685992784,0.002037184978137046,-0.0005198693095377674,0.00135582496160858,-0.007972780824700466,0.00042491666667665573,0.0006988611111210272,-0.0002739444444443714,0.990719139872198,-21.797556445412685,43.21061311662269,0.19614146713437985,0.19683909090909116,0.19679600000000036,0.19489495355564976,0.19567096497613173,0.19665444444451027,0.1958673285463471,0.19600095207958745,0.1976,0.19633799999999751,0.19420494444444444,0.19616093800346923,0.19647416861257933,0.19543545441740087,0.19633,0.19619999999999999,0.1908680863931947,-2466245921.0,-2456638895.8,1660471658.0104227,1673798266.9504054,41879.141820430756,0.19567096497613173,0.002201810426224829,14.632561135332589,0.0020900000000000085,0.1974056753233423,0.19679600000000036,0.19618632467665842,4.431092238612434e-05,-0.0008771814146263434,-0.6051907993468328,-0.9908484086965811,1,19.642857142856982,19.642857142856982,-159.48575399582492,1.0025392765447165,-80.35714285714302,100.5404014410705,21.58303067660462,18.56440043545019,25.1428214536114,19.642857142856982,19.642857142856982,0.2949100133411618,0.0,0.0,17.747243334135685,217.2425729013236,16.69909306470808
2025-10-20 00:00:00+00:00,0.19534,0.19534,0.19168,0.19418,78434775.0,entry,2.580080337830886,24,trade,0.0017608656171841375,-0.3169398907103865,-1.3162575595873416,-0.002590000000000009,100.0,60.0,-40.0,0.10520737236722975,0.00020419047619021913,0.0016724805183042646,0.0019437906025907938,-0.00027131008428652923,0.005062961710652662,53.78342083964497,0.0009708016279310616,0.0016817238614017177,-0.0007109222334706561,0.0010846599692868639,-0.0131625755958734,0.0004580833333433232,0.0005727592592692016,-0.00011467592592587846,0.986737130951776,-41.24979364980793,27.60965132353349,0.19501450189631173,0.19655818181818205,0.1964350000000004,0.19476172298699124,0.1944226664920424,0.19619555555562163,0.19558610712195593,0.19566986988329882,0.1976,0.1955453333333308,0.19451538888888892,0.19504472263435235,0.19440941686125793,0.19497373751713656,0.195745,0.19463999999999998,0.19125518207353495,-2544680696.0,-2472450037.0,1689188214.9776351,1676882834.1596339,-840396.0434510708,0.1944226664920424,0.002275219904913588,6.909226369210346,0.0036700000000000066,0.19734435416636115,0.1964350000000004,0.19552564583363963,6.330163517600262e-05,-0.00026110271048638184,-0.7598544397395959,-0.9969835707452464,1,42.229729729729705,42.229729729729705,-145.5717823896164,1.1344969218825414,-57.770270270270295,100.46044803145533,20.46902122452882,17.684730718448396,23.982454895328786,42.229729729729705,42.229729729729705,35.830943877159406,0.0,0.0,18.02524343859062,229.45136729813802,21.22639217587392
2025-10-20 01:00:00+00:00,0.19418,0.19498,0.19358,0.19404,43927735.0,,,,trade,-0.06139623233717417,-0.10000000000000198,-1.5924535956993613,-0.003140000000000004,80.0,40.0,-40.0,0.10825285553200108,0.0002103095238092656,0.0014412541956110858,0.0017762784669308911,-0.00033502427131980534,0.004050369368522129,50.705229198357834,0.0005670655379421963,0.0013101710869152107,-0.0007431055489730144,0.0008677279754294911,-0.01592453595699363,0.00046908333334341745,0.0004927500000099783,-2.366666666656081e-05,0.9834270944199482,-43.35718993871146,37.96959072876893,0.194343128246469,0.19621727272727296,0.1961880000000004,0.19463495514429108,0.19384752856146645,0.19540888888895516,0.19532842260162994,0.1953735299045172,0.19688,0.19487999999999742,0.194814,0.19413955555412543,0.1942674697329789,0.1948380470624348,0.195465,0.19463999999999998,0.1916229229698582,-2588608431.0,-2499924181.8,1674127277.263349,1675545847.328046,-463301.8554286957,0.19384752856146645,0.002231458909667908,6.134361379365245,0.0013999999999999846,0.19734513266304296,0.1961880000000004,0.19503086733695782,0.00011170624536985854,-0.0005597683478892943,-0.8869760135823095,-0.9537396220545994,1,39.86486486486483,39.86486486486483,-69.91720331186738,1.0761990706974331,-60.13513513513518,100.04124561765313,20.06041812486645,17.68674364977385,22.894611246938837,45.384615384615316,45.384615384615316,35.830943877159406,0.0,0.0,18.360082921542098,242.49567974573375,20.680835890738845
2025-10-20 02:00:00+00:00,0.19404,0.19566,0.19282,0.1949,28376160.0,,,,trade,-0.08608818309157051,0.3028169014084496,-0.960414655216224,-0.0018900000000000028,60.0,20.0,-40.0,0.13948631822208366,0.0002713095238092711,0.0013077383896929473,0.00162009844118491,-0.00031236005149196263,0.004000295494817714,58.97491350504625,0.00044717208079314563,0.0010225047515411891,-0.0005753326707480435,0.0006941823803435929,-0.009604146552162218,0.00029208333334340697,0.00044199074075075405,-0.00014990740740734708,0.992109951641639,-12.398769167917866,48.80741013806817,0.19448883681915347,0.19607090909090932,0.19598600000000038,0.19466820204727225,0.1942954914227673,0.1947900000000665,0.19525701883469163,0.19528743355824135,0.195736,0.19471933333333075,0.1949832192982456,0.19403965398283463,0.19483674697329786,0.1948374620223232,0.195465,0.19463999999999998,0.19168,-2560232271.0,-2518622050.0,1687316196.6999686,1677415475.050054,-867652.9909305573,0.1942954914227673,0.0022618859641845125,60.52473712509712,0.002840000000000009,0.19717362957183135,0.19598600000000038,0.19479837042816942,-0.00018428933325596476,-0.0011929388708961717,-0.9316002128285059,-0.9157632426834479,0,54.391891891891824,54.391891891891824,-34.46211732512406,1.1265513494603685,-45.608108108108176,98.79860090231661,19.25385949924595,17.841994411918215,22.181485104626763,80.90452261306511,80.90452261306511,42.428589573081,99.99999999999999,99.99999999999999,18.6969707759412,248.6856488112615,20.994535397133383
2025-10-20 03:00:00+00:00,0.19491,0.19999,0.19423,0.19919,84018214.0,exit,2.580080337830886,24,trade,-0.008707688384990142,0.7430555555555582,0.9528153666818584,0.0018799999999999928,40.0,100.0,60.0,0.1589233992877307,0.0003098809523806867,0.0015097995304057532,0.0015833321375918576,-7.353260718610441e-05,0.003200236395854171,68.43708310791689,0.0011312349967266544,0.0010587481666030109,7.248683012364351e-05,0.004885345904274875,0.009528153666818674,-0.00031541666665660384,0.0003352314814915294,-0.0006506481481481333,1.01168164965209,52.100775913770256,58.6365328358563,0.19698261431599617,0.196277272727273,0.1962280000000004,0.19497387798539048,0.1975895126130734,0.1949800000000667,0.19591251569557636,0.19599699109310656,0.19168,0.1960919999999974,0.19532330701754386,0.19609436144131753,0.19575093010890532,0.19493337617141432,0.19661499999999998,0.19583499999999998,0.1920265,-2476214057.0,-2527196275.2,1747996017.922191,1691819872.9747152,-3867082.8288059235,0.1975895126130734,0.0024367916659752864,94.17856317056068,0.005759999999999987,0.1977501681904035,0.1962280000000004,0.1947058318095973,-0.0005616987763697402,-0.0014567899107247278,-0.9852836089565474,-0.8175647149341091,0,90.37304452466914,90.37304452466914,139.94179443498004,1.3579203976526024,-9.626955475330854,100.70782142676578,23.604128693978307,18.059949844783524,21.763486823015313,88.84239888423997,88.84239888423997,14.686223222650375,100.0,100.0,19.066156214452338,260.15824982306674,18.927660423234496
2025-10-20 04:00:00+00:00,0.1992,0.20104,0.1992,0.20095,112317466.0,,,,hold,0.11253595724127763,0.9510869565217357,2.2906592008144377,0.004499999999999976,20.0,100.0,80.0,0.21902164649724612,0.0004283333333331141,0.0017836848575741304,0.0016501163775859485,0.00013356847998818194,0.0025601891166833366,74.28530917415354,0.0018519899430984033,0.001323162092101475,0.0005288278509969283,0.004958276723419895,0.022906592008144443,-0.0009166666666565737,8.055555556562195e-05,-0.0009972222222221956,1.0286664960327616,62.9916009880735,77.7751504137134,0.19931400272392671,0.196657272727273,0.19660500000000042,0.1955668620106068,0.20026393401400255,0.19625444444451137,0.1967520964129803,0.1968975381670872,0.1925941,0.19789799999999738,0.19564712280701757,0.1989191900529934,0.1968427347860352,0.19513385882594952,0.19749499999999998,0.19635999999999998,0.19250430999999998,-2363896591.0,-2506726409.2,1849325905.726538,1729590722.5179381,-9752321.90144825,0.20026393401400255,0.002407452082676522,96.5746408717688,0.0018499999999999905,0.19868200866629854,0.19660500000000042,0.1945279913337023,-0.001118493318857463,-0.00206672312890409,-0.9885920699991522,-0.805543018303956,0,99.03846153846148,99.03846153846148,119.5773703041148,1.285255738137085,-0.9615384615385328,102.25942700117044,24.439459378190463,18.93912569570236,21.68273476216222,98.90510948905101,98.90510948905101,23.21914700259872,100.0,100.0,19.548306362857893,261.33726982975656,18.32310023213674
2025-10-20 05:00:00+00:00,0.20095,0.20181,0.20009,0.20134,46981725.0,,,,hold,0.2182801840739712,0.22674418604651256,2.2601452587739157,0.004449999999999982,0.0,100.0,100.0,0.16279081053264577,0.0003194761904759813,0.0020082107414125805,0.0017694811655281592,0.00023872957588442134,0.0020481512933466692,76.77433344849838,0.002327299797754062,0.0016578746606523372,0.0006694251371017249,0.004736621378735909,0.022601452587739254,-0.0012363333333232362,-0.0003291851851751071,-0.0009071481481481292,1.0368730044288805,65.18425424608651,100.00000000000003,0.20074861949145953,0.19703545454545485,0.1970600000000004,0.19691609229524415,0.201579033854357,0.1982944444445116,0.19751674701081692,0.19770525850034407,0.19423,0.19946066666666404,0.1960822052631579,0.20107351221677172,0.1977871604809678,0.19541245549972644,0.19768999999999998,0.197315,0.19310180829999998,-2316914866.0,-2461173243.2,1870631571.71491,1765879393.8653932,-12640579.659157753,0.201579033854357,0.002373079478542696,97.10307400870389,0.0017199999999999993,0.19957903552969744,0.1970600000000004,0.19454096447030336,-0.0022185048912022973,-0.00036201720319668535,-0.9996999488457993,-0.7242152982689181,1,94.77196885428256,94.77196885428256,89.3186003683241,1.2215533379726429,-5.228031145717445,102.24456632134876,24.920426786292687,19.874953777566745,21.825971676227844,93.79947229551452,93.79947229551452,29.15749924180058,100.0,100.0,20.14048179677011,268.59639101087953,17.77238332860985
2025-10-20 06:00:00+00:00,0.20135,0.20249,0.20082,0.20197,45518252.0,,,,hold,0.2953582064034066,0.3712574850299447,3.3887893524443324,0.006620000000000015,20.0,100.0,80.0,0.06417312833407073,0.00012630952380934812,0.0022094018467396503,0.0019161213925986563,0.00029328045414099405,0.0016385210346773354,73.45277985175065,0.00267475948538351,0.0019968362688960613,0.0006779232164874486,0.004469297102988741,0.03388789352444338,-0.0012538333333231844,-0.0007572499999899087,-0.0004965833333332757,1.0408678622964338,68.90435869854295,100.00000000000003,0.20180193588908973,0.19750636363636395,0.1975260000000004,0.19902369475081036,0.20241156683465808,0.20008666666673408,0.19825895584234743,0.19848066604573605,0.1967314,0.20075599999999738,0.19647359724310778,0.20241198857121256,0.19866555677996459,0.19575403113415146,0.198435,0.197655,0.19379846363599998,-2271396614.0,-2397730879.8,1887803127.858623,1808614563.984448,-13629768.916419268,0.20241156683465808,0.0023379255046155614,98.0666712966459,0.0016700000000000048,0.20044712033300344,0.1975260000000004,0.19460487966699735,-0.0019304760949320678,0.0034353917507048844,-0.9017702001909257,-0.943270553514325,1,94.62254395036203,94.62254395036203,74.67714766984881,1.1619019050951498,-5.377456049637974,102.64267927021396,25.287149951161584,20.78955713763085,22.149558523794724,84.19452887538024,84.19452887538024,34.286992908320265,100.0,100.0,20.755784252542767,244.3917366132568,17.247189969039862
2025-10-20 07:00:00+00:00,0.20196,0.20219,0.20072,0.20125,39452835.0,,,,hold,0.3190322731516648,-0.482993197278904,3.640951694304273,0.007070000000000021,0.0,80.0,80.0,0.0980726034344378,0.0001933571428569536,0.002288732582527264,0.002040325122574859,0.0002484074599524051,0.0014108168277418573,62.398851822290204,0.0026864514816765106,0.0022267080064895446,0.00045974347518696604,0.003575437682390993,0.03640951694304265,-0.0008151666666565416,-0.0010200648148047079,0.00020489814814816628,1.0325808106721397,46.53637508362063,87.90733369552429,0.20188875030035983,0.19786454545454576,0.1980060000000004,0.1997379746191464,0.20208225416395215,0.2011444444445121,0.1987574632019562,0.1989841813101477,0.19903484,0.20128266666666403,0.19682401428571428,0.20264396699824028,0.19920828985617203,0.19611672829996363,0.20058,0.19836,0.19458070190875998,-2310849449.0,-2347854315.4,1876799275.9198477,1846511179.8284237,-12278745.240276337,0.20208225416395215,0.0022945292293847833,55.71047387074325,0.001469999999999999,0.20110012087673987,0.1980060000000004,0.19491187912326094,-0.0005556419939148199,0.007617315456369835,0.730781376881319,0.03406118481610575,1,84.98789346246983,84.98789346246983,54.2188001283284,1.103826773119719,-15.012106537530178,102.0641038644893,24.763703559534328,21.498972044106814,22.403623566016854,48.33333333333399,48.33333333333399,32.67246907542371,0.0,0.0,21.138730744095234,133.04806031222176,16.971187305101164
2025-10-20 08:00:00+00:00,0.20124,0.2019,0.1998,0.20053,48009490.0,,,,hold,0.2952864615035189,-0.33809523809523406,3.3446712018140756,0.0064900000000000235,0.0,60.0,60.0,0.08966761019776195,0.00017709523809505967,0.0022713581319868392,0.002117336125712186,0.0001540220062746533,0.00204865346219349,53.198661978947726,0.0024832034648208656,0.002312206492599985,0.0001709969722208807,0.0028603501459127942,0.033446712018140715,-0.00015408333332320168,-0.0009928055555454315,0.0008387222222222298,1.0067272453436418,25.724306817831554,70.05733153824906,0.20145636222755103,0.19823545454545488,0.1983700000000004,0.19990767497924683,0.20127657739409563,0.20139666666673456,0.19905288600163018,0.19926523925375722,0.20249,0.20114599999999735,0.19717004285714285,0.20205433814668727,0.20039782898561723,0.19804322360850773,0.20125,0.200845,0.19529253873697158,-2358858939.0,-2324383291.8,1862167812.3008006,1869345538.704146,-9769259.96118021,0.20127657739409563,0.0022848027679155435,29.890407276866664,0.0020999999999999908,0.20152493264585455,0.1983700000000004,0.19521506735414626,0.0028754584840392254,0.00993660266706504,0.8300262504262246,0.1925465374242753,1,40.425531914894215,40.425531914894215,-54.635761589403316,1.0991378764431825,-59.57446808510579,101.90050307434322,24.02863697692761,22.06511193771499,22.188657915565475,27.13754646840182,27.13754646840182,17.783192188131938,0.0,0.0,21.19520935267318,123.89856534927338,17.98834512503408
2025-10-20 09:00:00+00:00,0.20053,0.20112,0.19988,0.20103,24473831.0,,,,hold,0.2621192766698366,0.4032258064515938,3.1452026680348855,0.0061299999999999966,0.0,40.0,40.0,0.014369579816070203,2.8428571428401606e-05,0.0022696446912645885,0.0021681056475629868,0.00010153904370160168,0.0016389227697547921,56.4937970226053,0.0023688508686403043,0.0023310879512800915,3.7762917360212745e-05,0.0022882801167302355,0.03145202668034888,0.00040183333334353755,-0.0006773148148046772,0.0010791481481482149,1.000398108982334,33.876478097033086,45.302935228676425,0.20143903839213034,0.1986118181818185,0.19893800000000042,0.20000818168305728,0.2011828357057833,0.20123555555562367,0.19938240500135848,0.19958610484398318,0.20219410000000002,0.20108666666666403,0.1975000476190476,0.2015742844088837,0.20053058489863762,0.19830439654397136,0.20125,0.20114500000000002,0.19594031025064415,-2334385108.0,-2318480995.2,1883088990.4137034,1876098155.6415792,-8640107.837350368,0.2011828357057833,0.0022325626295197657,57.34665192054192,0.0012399999999999911,0.2020082599238287,0.19893800000000042,0.19586774007617214,0.006148139935012556,0.005039186429410011,0.7786664697792877,0.10693462859440529,1,45.72490706319636,45.72490706319636,-84.95995995995813,1.0278925747961623,-54.27509293680364,101.8853580659875,23.60071761367421,22.595868087972647,21.987127618267305,51.46443514644265,51.46443514644265,17.78319218813193,36.39278457751806,36.39278457751806,21.37795701481924,128.86135972832795,17.577871894270547
2025-10-20 10:00:00+00:00,0.20103,0.20246,0.19977,0.20044,52753204.0,,,,hold,0.2140525216729916,-0.21933085501857988,0.6275415432501541,0.0012500000000000011,100.0,20.0,-80.0,0.005038746638744553,9.97619047601872e-06,0.002198513995719964,0.0021782417636153125,2.027223210465147e-05,0.0013111382158038337,50.65789685455246,0.002118058581798893,0.0022600781614530254,-0.0001420195796541326,0.003170624093384196,0.006275415432501637,0.000846916666676939,-0.00018842592591576204,0.0010353425925927011,0.995529949339426,15.223075431424457,46.79148615866305,0.20105811242170668,0.19907454545454578,0.1995640000000004,0.20001803047596328,0.20068127315690634,0.20095111111117944,0.1995586708344654,0.1997413585087135,0.19977,0.2008253333333307,0.19775039393939392,0.20104437208273018,0.20051156206992374,0.19853614892419635,0.20120500000000002,0.20113,0.19652978232808618,-2387138312.0,-2332525684.4,1856614334.1311758,1873294708.1248322,-6018851.018515587,0.20068127315690634,0.0022554344980437774,29.802533415107153,0.002689999999999998,0.20220906408237482,0.1995640000000004,0.196918935917626,0.006210851393565559,-0.001424370080245544,0.6707457562008085,-0.05016328461226221,0,24.632352941176613,24.632352941176613,-34.80866758875476,1.075365243512583,-75.3676470588234,102.03105115805549,24.608092612142364,23.156039873752103,22.23843625892469,24.907063197026186,24.907063197026186,32.24808541034473,0.0,0.0,22.13152436610522,137.87535125648864,16.714494117987233
2025-10-20 11:00:00+00:00,0.20044,0.20054,0.19954,0.20029,33629032.0,,,,hold,0.16338917162885824,-0.1500000000000111,-0.32843991042547094,-0.0006599999999999939,100.0,0.0,-100.0,0.040345842106686555,7.992857142838372e-05,0.002106604203896162,0.0021543625770422624,-4.7758373146100565e-05,0.001278910572643075,57.420680596969746,0.001867009117823587,0.002129055146909879,-0.0002620460290862921,0.002536499274707357,-0.0032843991042547597,0.0010465000000103308,0.0003136111111213196,0.0007328888888890112,0.9916819329603406,10.337387280872244,26.612582211799896,0.2007367994991065,0.19963000000000033,0.2001890000000004,0.2000357889743725,0.20033664015620412,0.20073000000006852,0.19968055902872117,0.19984111150712922,0.20246,0.20057399999999734,0.19794258658008657,0.20058636899945914,0.20046503403523974,0.19873868186085591,0.20077,0.201,0.19706620191855842,-2420767344.0,-2362399830.4,1873428850.1311758,1870419852.5793426,-4998100.817307234,0.20033664015620412,0.0021926627731415887,23.952688849419353,0.0010000000000000009,0.20208820746625344,0.2001890000000004,0.19828979253374734,0.004880290233914037,-0.005619839260313564,0.5623580109124334,-0.18705509782639604,0,25.684931506849285,25.684931506849285,-142.62392401306738,0.993757092542936,-74.31506849315072,101.72685255726547,24.249711412057422,23.675526958246465,22.350668350359523,25.684931506849285,25.684931506849285,27.836207516191603,0.0,0.0,22.390227075114925,145.7809727227565,16.832013396880868
2025-10-20 12:00:00+00:00,0.20028,0.20095,0.19987,0.20067,22261865.0,,,,hold,0.12613820243299045,0.36111111111108757,-0.33277043806496653,-0.0006700000000000039,80.0,60.0,-20.0,0.034962684058279146,6.933333333317138e-05,0.002039140832780867,0.0021159553289551306,-7.68144961742637e-05,0.0010231284581144599,54.38179729858971,0.0017189847500852784,0.0019923650146350122,-0.00027338026454973383,0.002439199419765879,-0.003327704380649667,0.0009397500000103698,0.000691453703713969,0.0002482962962964008,0.9971180124223601,20.95146915548871,41.444875671437146,0.20075546047805015,0.20023272727272765,0.2007660000000004,0.20010086689543927,0.20046020075676524,0.20057333333340208,0.19984546585726765,0.199991818505833,0.20246,0.20056133333333068,0.198093448051948,0.20046725593857495,0.2005080768878394,0.1989244683386892,0.20066,0.201,0.19755434374588815,-2398505479.0,-2379931036.4,1884147525.8719163,1871889502.5697563,-4546432.821785688,0.20046020075676524,0.002137029634484509,61.871871391164646,0.0010799999999999976,0.20147299646383734,0.2007660000000004,0.20005900353616343,0.0025654607342103673,-0.00754644530619647,0.4095349373468811,-0.35550464969354045,0,38.698630136985955,38.698630136985955,-26.972624798717295,0.9270640841698508,-61.301369863014045,102.72331712311235,24.46926735058962,23.963998211383014,22.593216262222544,38.698630136985955,38.698630136985955,32.428659191776816,100.0,100.0,22.064458910663014,155.8243763577164,16.484672152167242
2025-10-20 13:00:00+00:00,0.20067,0.20187,0.19985,0.20152,42340206.0,,,,hold,0.1135940932466939,0.42079207920793066,-0.22280536713373822,-0.00045000000000000595,60.0,40.0,-20.0,0.04421881296405506,8.778571428555426e-05,0.0020269074228726758,0.0020862726935943123,-5.936527072163654e-05,0.000818502766491568,74.11213402141902,0.0017260673797236392,0.0019035991363312212,-0.000177531756607582,0.0028713595358127075,-0.0022280536713373566,0.0005832500000104157,0.0008553240740843959,-0.0002720740740739802,1.0049369171695008,40.60927402007171,66.94327133916036,0.2012264808600195,0.20083454545454582,0.20099900000000043,0.2001197925358909,0.20112748075915637,0.20062666666673556,0.20012455488105638,0.20026966968659063,0.2021388,0.20087066666666403,0.1982922857142857,0.20086586155940567,0.20072058074139312,0.19911306014097313,0.200905,0.201,0.19799855280875822,-2356165273.0,-2379392303.2,1911815383.2580552,1881819016.761207,-5215876.240231037,0.20112748075915637,0.0021311781527602837,88.19816961546552,0.002019999999999994,0.20150301289651817,0.20099900000000043,0.20049498710348268,0.00022799370644589046,-0.005232200760902874,0.16993219984490548,-0.5766622369261589,0,67.80821917808238,67.80821917808238,103.55987055015535,0.9344720826165309,-32.19178082191762,103.77999794005564,25.102523842697188,24.409536233062543,23.119129807005145,84.97854077253264,84.97854077253264,41.90911384519347,100.0,100.0,21.380035793638058,170.21612296276277,15.846462122934785
2025-10-20 14:00:00+00:00,0.20152,0.20173,0.19955,0.20133,55296051.0,,,,hold,0.10384816018882415,-0.08715596330275083,0.03975155279503095,7.999999999999674e-05,40.0,20.0,-20.0,0.039318573892945664,7.814285714266567e-05,0.001980236195825047,0.0020509271943378905,-7.069099851284358e-05,0.0009548022131932491,75.54476872468331,0.0016443963571700082,0.0018171982099441503,-0.0001728018527741421,0.002297087628650166,0.00039751552795029435,0.00025441666667713747,0.0007977870370474088,-0.0005433703703702713,1.0014923145799135,31.47391734473685,56.9273510938679,0.201362880934226,0.20102909090909124,0.20103700000000044,0.2001927998190443,0.20128592055557523,0.20082222222229132,0.2003254624008803,0.20046245701630142,0.20187,0.20105066666666405,0.19850926623376622,0.20121449662277313,0.20126905807413933,0.20008325921089792,0.200905,0.201,0.19840278305596998,-2411461324.0,-2394807546.4,1946819305.4507165,1894565079.7686095,-6704762.140071869,0.20128592055557523,0.0021336192451222686,67.39473846237712,0.0021799999999999875,0.20155012863870356,0.20103700000000044,0.20052387136129732,-0.0005024763596124,-0.0020676224939252096,-0.008247742063572277,-0.7129147645626699,0,61.301369863014045,61.301369863014045,38.83071553228192,0.9564175976423204,-38.698630136985955,103.75695732838591,24.28777770293834,24.28732672721175,23.431832000812097,76.72413793103502,76.72413793103502,34.85783041926822,55.88595587063125,55.88595587063125,20.650746888319787,180.47256616859704,15.759357091886061
